EntryID,cluster_id
Q7XDI3,unique
A0A482PDI9,unique
P38711,P35997
P31318,unique
P08539,unique
Q32ZD5,P27395
Q9XYT4,unique
O60308,unique
P22914,P04342
Q5SF96,unique
P25349,unique
P39065,unique
P02572,A5A3E0
H2KZZ6,unique
M9PE65,unique
P18890,unique
P54851,unique
Q8N3L3,unique
O95059,unique
Q9FIJ2,unique
F4HYR6,unique
P30606,unique
Q05195,unique
A5JUY8,Q6NUY7
P23409,unique
P03231,unique
P43025,unique
Q8YYI3,unique
P01322,I3WAC9
P14151,unique
Q38824,unique
Q9P772,unique
P06607,unique
Q2VUH7,unique
P22816,unique
P36121,unique
P46593,unique
P9WGY5,unique
P9WJU1,unique
Q9QZV9,unique
Q9ES52,unique
Q12840,A0A0R4IWI7
Q8BJQ9,unique
Q18511,unique
O74512,unique
O67108,unique
Q54L90,unique
Q969M3,unique
Q9SYS6,unique
Q9WVA9,unique
F4HRC1,unique
Q93575,unique
Q93WI9,Q93WM7
P51637,Q6YLH9
D4AAT7,unique
P51843,unique
P0C333,unique
Q6DHV7,unique
Q9VWV8,unique
P81615,unique
O55017,O00555
F5HB62,unique
Q02790,unique
P19822,unique
Q99JB7,unique
P33991,A0A3B3IT92
Q86A17,unique
Q94522,P68209
P9WN93,O94552
P50859,unique
Q924C1,unique
Q9HDX8,unique
P98077,unique
O15498,unique
Q8TED0,unique
P76141,unique
Q32MW3,unique
P53749,unique
P16330,unique
Q6P3W2,unique
Q8H1D2,unique
P76632,unique
P06858,Q6P2U2
Q0WPN8,unique
Q5BA81,unique
P0AAA1,unique
Q8BN21,unique
Q93AL9,unique
Q9P7L3,unique
Q09892,Q6FIU2
Q38870,Q38870
P62948,unique
O00182,Q3B8N2
P78314,unique
Q99518,P31512
Q9RI12,unique
O35309,unique
P23437,F1SPH6
F1QPX0,unique
Q9VMN5,Q09864
Q9TZ99,unique
P0DJ46,unique
P01597,P01633
Q9Y4X0,unique
P77188,unique
P84228,A8MRL0
Q09687,unique
Q02884,unique
Q9XI37,unique
P0AA16,unique
P20443,Q9V393
P10912,P16882
O04928,unique
Q9UPT8,unique
Q9Z0N7,unique
P11349,unique
P64590,unique
O14332,unique
O74394,unique
Q9BYE9,unique
A4ZGQ8,unique
P50750,unique
Q15546,unique
Q5SRY7,A0A0S2Z507
Q61321,unique
P17784,P00884
P86565,unique
P04259,Q01546
P22363,unique
O80474,unique
Q8NFU4,unique
Q80UV9,P51123
P33030,unique
Q1L8L9,Q38BZ2
P56774,unique
P83308,unique
Q8BZ09,unique
P52911,unique
Q9FZ76,unique
O03986,A0A060XFW6
Q9P7N5,unique
P0AFV4,unique
Q4WLW5,unique
Q9NR63,unique
Q9HV34,unique
Q726X3,unique
Q94AS5,unique
P28319,unique
P97333,A3KNA2
Q68EI0,unique
Q9P7C0,unique
O13650,unique
A0PK84,unique
P49950,unique
O35547,A0A0B4KFE4
Q8CCS6,unique
Q05547,Q4WHW6
Q8WVF2,unique
Q9CWH0,unique
Q8W0Z6,unique
Q8NGH7,unique
Q05098,unique
P13667,unique
Q12525,unique
Q8N6F8,unique
P14555,unique
C0HKY7,unique
Q13002,E7ENK3
A2Q8B5,unique
Q9M3D2,unique
Q9NWD9,unique
Q5B0Y2,unique
Q62219,F1MFD1
Q96RK1,unique
P86587,unique
Q10145,unique
C4NYP8,unique
Q8K2C6,unique
P50115,unique
Q6GTX8,unique
Q8IXS0,unique
P17745,A1Z9E3
Q8DQ15,unique
P35172,unique
Q8NCS7,unique
Q12362,unique
Q80Y44,unique
P51521,unique
Q6H6M5,unique
Q0VZ70,unique
P67660,unique
P51670,unique
P60904,unique
Q8INV7,unique
Q9FK23,unique
Q9Z131,unique
Q8N0Z2,unique
F4J0W4,unique
Q8NBJ4,unique
Q9LPG3,unique
P39966,unique
Q9VN13,unique
Q9LNB6,unique
Q3L8N0,unique
A0A1D6IEG9,unique
Q04891,unique
Q8R0S1,unique
Q8TCT9,unique
P35278,Q7ZVP2
Q04172,unique
Q6P8X6,unique
O74363,unique
O43059,unique
P43250,Q8VEB1
P41520,unique
Q62313,unique
Q9Y7Y3,unique
Q8IMC6,unique
O95047,Q9QZ18
Q16568,unique
Q8WU66,unique
P49803,unique
Q9URV2,unique
Q31RK2,unique
Q75RY2,unique
Q69ZF7,unique
Q9PTU1,unique
Q99N43,unique
A6NIX2,unique
P43289,Q96287
P51576,unique
P06214,unique
P77444,unique
Q90413,Q90413
Q9UI30,unique
Q9P2B2,unique
Q04562,unique
Q14679,unique
P12645,unique
Q6NMQ7,unique
Q9VFB7,unique
O48646,unique
P55774,unique
Q5BJM8,unique
E7FBY6,unique
Q7Z695,unique
Q6P1A2,unique
A0A193H362,P31107
Q9FK25,P28002
Q5XKL5,unique
O74745,unique
P62753,Q8IDR9
O75578,unique
P28234,unique
Q84WG1,unique
O20250,F4IW47
Q3TFD2,unique
Q9HC35,B5MBZ0
A0A509AJG0,Q59EJ3
Q16763,unique
P41126,P41127
Q9JID9,unique
G5EFD2,unique
Q3V1M1,unique
Q8R4K2,unique
Q9M2Z5,unique
P0DMU9,unique
Q7TQF7,unique
P26896,unique
Q9JHW5,unique
Q9P7Y2,unique
P19338,unique
Q86XF0,B0YJ76
B4JMC1,Q29GB8
O54775,unique
D5KXJ0,unique
P06772,unique
P62836,P13856
P82920,unique
Q08733,A8MRW1
P56705,B0S7E3
Q9P7W4,unique
Q9SK96,unique
Q9HB55,Q5VI44
P11507,G5EEK8
Q8I0H7,P29845
O09102,unique
Q46821,unique
Q8HWB0,unique
P0C264,unique
O42915,unique
P12839,unique
Q9SA56,unique
P9WI65,unique
P04412,unique
Q6Y5D8,unique
P26358,unique
Q96E40,unique
Q12553,unique
Q2V4B9,unique
P86549,unique
Q6SVX2,unique
Q3E7D1,unique
Q99PI4,unique
Q9FZ54,unique
P0C795,unique
Q04336,unique
Q10MC0,unique
Q92361,unique
Q9HCN8,unique
Q53G59,unique
Q39021,P42525
P52901,Q9W4H6
P0ACQ0,unique
Q68G38,unique
P40156,unique
Q9LVR1,unique
P15043,unique
Q9BSK4,unique
A0A3Q7HWE4,unique
P18956,unique
Q9SNQ6,unique
Q80T22,unique
Q16635,Q9V6G5
P46926,unique
B3EWP8,unique
P24004,unique
O15296,Q9BYJ1
Q96WT3,Q9C1Z1
P31689,O60884
P01768,A2N884
Q06667,unique
Q96FM1,unique
O35824,O60884
O74420,unique
Q7Z7M0,unique
Q93PS7,unique
Q7X659,unique
Q8F663,unique
Q9D992,unique
P38756,unique
A0A125SXN2,A0A125SXN1
A0A1S4GYH6,unique
P31677,unique
Q8L9W8,unique
Q94BR4,unique
P69776,unique
Q92616,unique
Q2LKV5,Q2LKW6
P75851,unique
Q9FJG1,Q9FJG0
O44169,unique
Q9ZQI7,unique
P75358,unique
P00846,unique
P38256,unique
P40570,unique
P60900,O94517
G7KDA1,Q8GYF4
O49139,unique
Q5XPJ9,unique
Q8GS60,unique
Q91WJ8,Q8UVD9
O88425,unique
Q8W4I5,unique
Q9FHM0,unique
P10443,unique
Q60932,B0R197
Q9FMR9,G0RYI5
Q64096,unique
P11433,unique
Q7YTA6,unique
Q9Y2W3,unique
P69242,unique
Q58G59,unique
P09661,unique
Q9USY8,unique
Q8GY79,unique
Q9ZSI1,C0Z241
Q94EJ2,unique
P21604,unique
Q96JI7,unique
Q8WVC6,unique
Q708S4,Q708S3
P51860,unique
Q5VUJ6,unique
Q0J705,unique
Q03323,unique
P36147,unique
F4JJL0,unique
Q09028,A0A8I6AQI0
Q9AV71,Q9SJ22
P97873,unique
P91859,unique
P33312,unique
Q8K1E6,unique
O42887,unique
P52287,A0A3S5ZPL0
Q8N9N8,unique
Q5TF39,unique
Q09816,unique
P45684,unique
Q9C116,unique
P0DUI4,unique
I7C6E8,I7CT85
Q9VMX0,unique
Q05BQ1,unique
Q5T1R4,unique
Q9SJ25,Q0JA75
Q9FK68,Q9LNK1
O75154,unique
O62138,unique
Q8J0F5,unique
F4KHH8,unique
O59858,unique
P38700,unique
Q9C508,unique
P9WJA9,unique
A0A0H2VAP9,unique
Q9M9A8,unique
Q502B3,unique
Q69ZF3,unique
Q9VV36,unique
P9WPG3,unique
Q9WTU0,unique
O74881,unique
O15232,unique
Q8LFH6,A8MR09
O14339,O59794
Q9V8Y2,unique
P0A855,unique
Q8L7G0,unique
Q6PQK2,unique
Q4JM44,unique
Q9FZ27,unique
Q9CXI5,unique
Q9DGH0,unique
C9EIP1,Q38EV2
Q01197,unique
Q04432,unique
P19824,unique
P01590,unique
Q6ENA1,unique
P9WQB7,unique
Q9JJ22,unique
O52380,unique
P85875,unique
Q9SV84,unique
P07845,unique
P32267,unique
Q9Z2J5,unique
P20626,unique
Q39027,P42525
P16613,unique
P53950,unique
Q3UMW7,unique
Q9LFG8,unique
P33302,P78595
Q9R182,unique
Q6VH22,unique
P48727,Q4WHW6
Q05863,unique
Q9Y5Z9,unique
Q9FLE9,Q0DUR2
Q94BQ3,unique
Q08AM6,unique
P97762,unique
P39877,unique
O95644,O95644
Q9HU16,unique
Q940E8,unique
O75762,unique
P07146,P35030
P06367,Q6PBW3
Q8R2K4,unique
Q0H8D7,unique
P10174,unique
Q8MXU4,unique
P9WG19,unique
O16662,unique
Q8GYX2,unique
Q6K9C3,unique
Q920A5,unique
P83953,G5EB89
P0A7I4,unique
Q64010,unique
Q9C0D9,unique
Q9Y7J8,unique
Q9NP58,unique
P30044,unique
Q09306,unique
Q5M969,unique
D4GWB3,unique
D3WZ86,unique
P83884,J3KQN4
P61205,P36406
Q3UD61,unique
Q9Y680,unique
O09046,unique
Q8IE02,unique
Q4WPH9,unique
Q99683,unique
P04000,unique
Q9I194,unique
Q3U6B2,unique
P01127,unique
Q02218,E9PCR7
Q8VYS2,unique
O59737,unique
Q9ATL9,Q9XG70
O04885,unique
A1Z8P9,unique
Q92878,unique
Q0WRJ7,unique
O75131,Q8BLR2
Q9NB71,unique
Q9ULD2,unique
Q91VS8,unique
Q9FVQ4,unique
Q9XGM1,O59823
P77616,unique
A2A3K4,unique
O35914,unique
Q9Y675,unique
Q3T905,unique
P16047,Q6T7C3
P41046,unique
P53879,unique
P04231,A0A0G4PYZ0
P45865,unique
Q9UNY4,unique
Q96TA2,unique
Q9LJW6,unique
P16355,unique
Q80WA4,unique
P33335,unique
Q9JK88,unique
Q9UUC9,unique
P15586,unique
Q6UW56,unique
Q6UW78,unique
Q6P2D8,unique
Q5SKT7,unique
Q9LKA4,unique
Q9VKG9,unique
P17717,P0DTE5
P07919,unique
A6H611,unique
Q13370,unique
Q06416,unique
Q2HR71,unique
O95394,unique
O94393,unique
Q91ZS3,unique
E0CX11,unique
Q9NSE4,unique
P84841,unique
Q9D0F9,F4I6W4
Q9HFF5,unique
P30619,unique
P31254,Q6P9P3
P47939,unique
P22141,unique
Q10712,unique
P32834,unique
P10933,unique
Q9LG41,O23024
Q15047,unique
Q9BQI3,unique
Q9FX54,Q64467
Q16600,unique
Q8BJ71,unique
Q62417,unique
Q19325,unique
Q6PC60,U3KQK0
Q9VNM1,unique
G5EFE7,unique
Q5KU39,unique
O35626,unique
O15405,unique
P33947,P35402
P47823,unique
P48143,unique
P03042,unique
P13035,unique
B0BMY1,unique
O13793,unique
Q86XP0,unique
Q84CG1,unique
P07934,unique
Q90722,Q4R0X9
P0AFY8,unique
Q9D6X6,unique
F7J0N2,unique
Q9VI55,unique
Q9LD95,unique
Q01768,Q32Q12
O00204,O00204
Q9ZGH6,unique
O13735,unique
G4WJD4,unique
P56392,unique
P39007,Q9FX21
Q6DGU5,unique
Q9LJ64,unique
G5EFL0,unique
Q8VYH2,unique
Q9CPV4,unique
P0CB75,unique
O34327,unique
Q9CQ70,unique
Q00770,unique
O60059,unique
Q6EMK4,unique
Q8JIT7,unique
O54769,Q9EST9
Q5ZV56,unique
Q46824,unique
Q96PQ6,Q05481
P35207,unique
Q9P6J3,C8V523
O22900,unique
Q3ED68,unique
O43586,unique
Q9M9S6,unique
Q8IJA9,unique
Q91Z80,B8QI33
Q10A77,unique
P58405,unique
Q944S3,unique
Q9FKY4,unique
Q5ZMN0,unique
C0HLV0,unique
A0A0K3AV08,unique
Q8VDY4,unique
Q9FKZ0,unique
Q9FKB3,unique
O94404,unique
O14843,unique
Q41870,A8MRW1
Q9P2G3,unique
P62333,Q9C5U3
Q4ZJM7,unique
O75143,unique
Q9UKT4,unique
P53852,unique
Q27497,Q4WHW6
P22106,unique
P54936,unique
Q04182,P78595
Q91WA6,unique
P25583,unique
Q13098,unique
Q8LIB3,unique
Q8R2N1,F1QYN2
Q9CAF6,unique
Q9NP77,unique
P19883,unique
P52926,unique
Q8H104,A0A140VJW5
Q96M02,unique
Q12064,unique
Q9SSC1,unique
Q9SUW2,unique
Q9VU41,unique
Q3MI99,unique
P40796,unique
P0DPB9,unique
Q86QI5,unique
Q8CDM1,unique
P53804,unique
Q9Y3D5,unique
F4I878,unique
Q24157,unique
P37001,unique
Q9C5S1,unique
Q9N0Y3,P20592
O04341,O23419
Q6PF04,Q05481
A0A1S4BDC4,unique
P23509,unique
O74331,unique
Q9STF9,unique
Q3URV1,unique
Q8LEM7,Q7FRS8
Q9BXI2,unique
W5QJZ5,unique
Q5AX28,unique
F4I1H5,unique
P25588,unique
A4FVP6,unique
Q7TQ95,unique
Q9JL35,unique
P52597,G8JLB6
Q924S9,unique
E9Q8T2,unique
Q9LQR8,unique
P38532,F1MAF1
P47169,unique
C8VTS4,unique
Q945F0,unique
P18489,unique
Q6ENJ0,unique
Q9WV35,unique
Q8WZA2,unique
P54651,A0A060XFW6
Q16204,unique
Q9H165,A0A8I6AXE0
O08756,unique
Q12986,unique
Q8INR6,unique
P35571,unique
Q9WV85,Q32Q12
O65570,unique
Q700W2,unique
Q8IZS7,unique
O08618,unique
Q9NR46,unique
G4VGH9,unique
A5A605,unique
P41894,unique
P0A7B5,unique
Q6PH81,unique
Q68EN5,unique
P97874,unique
Q8IZI9,unique
P47853,B5X3L8
Q9FJ93,unique
Q8N3X6,unique
Q03519,unique
Q9LT68,unique
P50990,unique
Q61412,unique
O94491,unique
P0AE72,unique
P9WNP9,unique
Q12199,unique
O75072,unique
Q9QXE7,unique
P0AC59,unique
Q66IE4,unique
P0AER8,unique
P01948,A0A0A0MP82
Q04908,unique
Q9ZV02,unique
P59113,F1Q8X5
Q9JJP0,unique
Q9Y613,unique
P52613,unique
P08887,unique
Q54LP8,unique
P0ACT6,unique
Q9FVQ0,unique
P85510,unique
Q11098,unique
Q9H8M9,unique
Q05688,A0A0R4IGP2
Q5VTL8,unique
Q9BPX3,unique
Q03042,Q03043
P27766,unique
Q06830,O08807
A0A1D8PNZ7,unique
P70428,unique
Q3URY6,unique
Q07349,unique
P27017,unique
P08684,Q5VI44
Q9DAJ5,Q9SWQ6
A2A288,unique
P42682,A0A8I6A3K6
O60173,unique
P9WJD1,unique
Q8VC69,unique
P20340,Q586J5
Q60953,unique
B9K712,unique
Q06145,unique
P25976,unique
O80763,unique
Q9GZZ1,unique
P0AC62,unique
Q8C255,unique
Q8VCC2,P23141
P12928,P30613
Q03233,unique
O14246,unique
Q8IWC1,unique
Q9XW13,unique
Q9Y5J3,unique
O88637,unique
P61926,unique
Q1PDV2,unique
Q9P6R0,unique
Q8N8I0,unique
Q9HL57,unique
Q9H0W5,unique
P21693,unique
Q3KP22,unique
A5JYX8,unique
Q949Y0,unique
O75083,unique
P06768,A0A0A0MQT0
O13820,unique
Q10306,Q9M1D3
Q9UJY5,unique
O60070,unique
A8MW92,unique
P00044,Q4X0L0
P03764,unique
Q93XY5,unique
B9TSP7,unique
C0HLM2,unique
Q9CAR4,unique
Q9R1Z0,B0R197
Q8C0L0,unique
Q8IWQ3,unique
Q8BRU4,unique
P41159,G8BLB4
O06417,unique
Q9Z2P4,unique
P17014,Q05481
Q8A2I1,unique
Q99234,unique
Q99PP0,unique
Q6AI39,unique
B0B9M4,unique
P11911,unique
Q05421,P08683
Q64124,unique
P59538,unique
Q8WVE6,unique
Q9VGC3,unique
Q55FT4,unique
Q8VDX6,unique
Q63184,unique
P16152,unique
P59996,unique
P61765,Q99PV2
P0AD92,unique
Q9M022,unique
Q9SRT0,unique
Q5XF75,unique
Q9P7S4,unique
P59103,unique
Q9QXS8,unique
Q9C103,unique
P07762,unique
P40438,unique
O73715,B2RYF3
P01844,unique
Q42577,unique
Q3EDH0,unique
P36837,unique
Q6RFY2,unique
Q9FLF7,unique
P0AF08,unique
P75763,unique
P31368,unique
P39163,unique
P53687,unique
Q7TNK0,unique
P30086,unique
P32341,unique
Q09762,unique
Q9C9F5,unique
Q6QAT1,Q57U30
Q14393,unique
Q5DU05,unique
Q9NVD3,unique
O75298,unique
O01930,unique
Q9UJM8,B0BNF9
P0A6R3,unique
Q9URZ2,unique
Q6DJR8,unique
Q42588,unique
P48813,P48813
Q8S8F7,unique
P97578,unique
Q06437,Q9W4H6
Q8TDS4,unique
Q3LI54,unique
O14123,unique
Q27650,unique
Q9ZQE5,unique
Q9ZPY6,unique
Q99PL5,unique
Q9SB36,unique
P51452,unique
P87052,unique
Q6ZW49,unique
P31428,unique
O97935,unique
P0DJI8,F1S9C0
Q99L60,unique
P97863,A0A8I6AFY4
Q38HM4,unique
Q8BYZ7,A0A0R4IHP8
O04376,Q8IN89
O42916,unique
Q9Z1K5,unique
Q9R044,unique
P47205,unique
Q92917,unique
P11627,unique
Q05201,unique
Q9EPS2,P10631
P13864,unique
Q24142,unique
Q94CA0,unique
Q9P0G3,Q9D140
P30309,unique
Q9JJX6,B7ZND5
P54352,unique
P55082,unique
Q8X5X6,unique
O75508,unique
P53061,unique
Q13069,unique
Q9ULJ3,unique
O61643,unique
Q8IZP9,unique
Q9S400,unique
A0A023I7E1,unique
O20031,unique
P09232,unique
Q8LDV3,unique
Q9VKM1,unique
Q9EQ16,unique
Q805B4,unique
P36560,unique
P46609,unique
Q4VCS5,unique
Q27333,unique
Q6P9K9,Q9P2S2
Q9NNX1,unique
Q9VKY2,unique
P97310,Q5A034
Q9HE12,unique
Q54HG2,unique
O80585,unique
Q00623,unique
P60983,unique
Q61345,unique
P83888,P23257
P49184,unique
Q556R7,unique
Q9JHU4,Q14204
P26554,Q1AHS5
P95160,unique
P08067,unique
Q3ZC75,unique
Q06250,unique
P41240,unique
Q9LVG4,unique
P34482,unique
P9WNG5,unique
Q99536,unique
Q9D1M0,G7NYT7
Q8CIE6,O77285
P9WFT9,unique
Q60994,unique
Q9BV44,unique
Q10311,unique
Q8QZV1,unique
Q86Z02,S6BAK9
P43307,unique
P21893,unique
Q9BYQ2,unique
Q9C5H6,unique
P03685,unique
P04211,unique
P31997,unique
Q9FHA3,unique
P9WIT5,unique
Q9NPI6,unique
Q8TDU6,unique
A2RUC4,unique
O60176,unique
Q8WWX8,Q2M3M2
Q680I5,unique
Q921E2,unique
Q99986,unique
Q9DB00,unique
P9WHB3,unique
Q9L9F6,unique
Q9H6A0,unique
Q94C77,unique
Q9H008,unique
Q3SYA9,unique
Q7RTY0,unique
Q5A4H5,unique
Q9FNV8,unique
P42800,O97477
Q9FS88,unique
P21783,P07207
Q41906,unique
Q6Q420,Q580K6
O95294,unique
Q14511,unique
Q93VP2,unique
B3SRQ2,unique
D7PHZ6,unique
Q608X9,unique
O77448,unique
P50225,F1RD72
Q9C110,unique
P47821,unique
P21107,A0A060W8G0
O94257,unique
Q9SX86,unique
Q9C8W9,unique
Q7ZV82,Q8LCL3
O42893,unique
Q4V328,unique
P49866,unique
Q60722,unique
Q9W6Z2,unique
A0A1D5PJB7,unique
Q9BXB5,unique
P35832,unique
O93922,unique
P83510,A0A8I5ZLV4
O23324,unique
P97425,unique
F1T160,unique
A3QFI1,unique
P38811,unique
Q2VLK6,unique
Q9R0M5,unique
Q9LH79,unique
Q12116,unique
Q9Z0Y9,A0A060WYW4
P21691,unique
Q28046,P06396
Q9FM85,unique
O43353,unique
O77475,unique
O43061,unique
P79015,Q38CL1
P0CE68,unique
P22139,unique
Q6UXM1,unique
Q5U405,unique
Q05158,Q24400
P79781,Q5A109
Q9N5D3,unique
Q9FYL2,unique
Q96AZ1,unique
Q5BA61,unique
Q9LTH3,unique
Q6J9N8,unique
P0CK49,unique
A2T3Q0,unique
Q8LGG0,unique
P40992,unique
Q8TDC3,unique
Q05789,unique
G9M9M2,unique
Q8BM65,unique
Q9EQS5,unique
P50287,unique
A0A075TRC0,unique
P09785,unique
Q91Z92,unique
Q9KI10,unique
Q02647,Q1RM30
P25618,unique
P0AEQ6,unique
Q9VL25,unique
F1N9Y5,P43405
Q9SQI2,unique
P9WNJ7,unique
Q8BTU1,unique
Q9FNK4,Q92413
P69829,unique
Q1PEP5,unique
Q9D3A9,unique
Q9SYB5,unique
Q9VR17,unique
Q9VRN5,unique
P32559,unique
O57535,Q32Q12
Q9WUI0,unique
Q969S8,unique
Q9WY63,unique
Q8TDU9,unique
Q9CZB0,unique
O95684,unique
Q53TQ3,unique
O00253,unique
O15195,P06396
Q9YHB5,unique
P25162,unique
P29317,A0A0B4J1T8
Q22197,unique
Q9LQE8,unique
Q9W596,unique
Q86WS3,unique
O22467,A0A8I6AQI0
O94645,unique
P22304,unique
P31001,Q05AI8
Q5BL07,unique
P31225,unique
P16554,unique
P0C6L3,unique
Q924C9,unique
Q5XM24,unique
Q19642,unique
R4GER2,unique
O68196,unique
O35453,unique
Q8NBN3,unique
A2CEI6,unique
Q7XUN6,unique
Q8IWE4,unique
Q9BZC1,M0QY66
O15382,M0QXF9
Q8TCD1,unique
P40585,P0CE86
Q9QYK7,unique
C4ZYN1,unique
P35734,unique
P42227,O93599
P0A6G7,unique
Q63372,Q9P2S2
Q2MGL3,unique
Q6P8H8,unique
P23493,unique
P21837,unique
P42282,unique
Q84WK0,unique
Q9I7S8,unique
Q9SJK3,unique
Q9SZL8,unique
P27323,A0A060XFW6
Q9CQW3,unique
O34527,unique
Q5FVC7,unique
Q54QT7,unique
P0A703,unique
Q9USW9,unique
Q17438,unique
P0ABR7,unique
Q6XPZ3,unique
P30543,unique
Q941I6,unique
O74380,unique
P10888,P00423
Q84Y95,unique
O13633,unique
Q3TNL8,unique
P15977,unique
Q9R1K8,H0YKM0
Q8LB10,unique
A0A0M4FCN7,unique
Q8BGV3,unique
Q03751,unique
Q07326,unique
F2XFA0,C3RSF5
Q9NYQ2,B0BNF9
Q9P0M9,unique
Q13323,unique
Q62881,unique
Q8KUU5,unique
Q01978,X6REB3
Q8H0W2,unique
P0AFB8,unique
Q9NYJ8,unique
Q05526,unique
C4ZTJ3,unique
Q8BJS4,unique
Q96PE1,unique
Q96K80,unique
Q9SQU4,unique
Q9S773,unique
A0QZ11,unique
O35717,unique
Q9UDR5,unique
P32129,unique
O76932,P23595
Q54E24,Q8MLY8
Q8GUK6,unique
O15389,unique
O80482,unique
Q28399,Q9URW9
Q8BFU1,unique
P84074,Q5PQN0
F1RKB1,unique
Q5A7M3,unique
A0A1S3YCW2,unique
Q9EQ44,unique
P0AG27,unique
O81796,Q9VWH4
Q99569,unique
P30875,P30872
Q12102,unique
Q14142,unique
P15703,unique
Q6K991,unique
O24926,unique
O95678,Q01546
Q9VWH8,unique
P36096,unique
Q8NBI6,unique
Q9SIT5,unique
O60162,unique
Q58DK5,unique
A0A4X1UM84,F1LQJ7
Q96RD6,Q6IMP4
Q8CJD3,unique
P38219,unique
P50284,unique
O96237,unique
Q9D1P2,unique
Q9FV68,unique
Q9Y7D0,unique
P97433,unique
O43281,unique
P9WF17,unique
Q9LI61,unique
P11908,Q9VT33
O75715,unique
Q9SWH5,unique
P21873,unique
P0DJZ0,unique
O24407,unique
P38757,unique
O60911,F1R7B3
Q9ULH4,unique
Q9R092,Q8VD48
Q9ZQG4,unique
Q9W354,unique
Q9FLM1,unique
Q8VCF0,unique
O76324,unique
Q803C3,P56518
P42330,Q9JLI0
Q9V3Z1,unique
O95759,unique
P47187,unique
O81355,B3LFB7
Q8TE68,unique
Q9WTQ6,unique
O24412,A0A2R8Q5H4
Q46893,unique
Q09855,unique
P9WGW9,unique
A0FGR8,unique
A8MT69,unique
Q10330,Q9W0A8
E9Q9A9,unique
Q8BYK4,Q9W404
Q32PI5,Q7TNP2
Q9NUX5,unique
P09478,unique
Q9V1Z9,unique
Q16881,Q16881
O82162,unique
A0A075FBG7,unique
O80948,unique
P61313,Q6FY78
Q9C9H5,unique
Q10R54,unique
P08247,Q62277
O95948,unique
P22822,unique
Q9Y4E8,unique
C8VQG9,unique
Q8R4U0,F6P8Y7
Q8H118,unique
Q8XBR9,unique
I6Y9Q3,unique
Q84FH6,unique
Q9SIY5,unique
F2XFA6,C3RSF5
Q9D563,unique
Q96MS0,unique
P04798,F1NMG8
Q57083,unique
P50211,Q9VJ37
A7UKY7,unique
P86294,unique
Q9SX80,unique
P40354,unique
P63146,O74201
Q922R0,unique
O51056,unique
Q8C6P8,unique
P10984,A5A3E0
P07839,B1P759
Q7M729,unique
Q06672,unique
Q9DDT5,unique
Q9FI70,unique
Q810B3,unique
O14170,unique
Q9NZN1,unique
P15370,unique
Q7Y214,unique
Q75KD7,unique
O13944,unique
Q20937,unique
Q8L7J2,Q9LU02
P36613,unique
O48459,unique
C7AU21,unique
P14083,unique
Q8CHG7,A0A2R8YGD3
Q9UHD9,unique
O94411,unique
Q9LYN8,unique
Q9GKX2,unique
Q93Y32,unique
Q8L928,unique
Q24306,unique
Q6DIA7,unique
Q9UTP3,unique
Q9SGA2,unique
Q8NFP4,A0A3B3IU48
Q8GWA2,unique
Q92538,unique
Q6JVE5,unique
P15700,unique
Q71EW5,unique
Q7XJU0,unique
Q9LFH6,unique
Q08012,P87379
P9WMV9,unique
P36110,unique
P48986,unique
Q96PN6,unique
P43634,unique
Q8WWB5,unique
P56654,P08683
Q68G75,unique
Q8IYL9,unique
P36087,unique
Q936X3,unique
Q8T2I8,unique
P60191,unique
P36505,unique
P83716,unique
P24349,unique
Q54KX3,unique
Q99KR6,unique
Q9H8S9,P40484
P15169,unique
Q10062,unique
Q6PHZ8,A0A2R8QMM6
O00267,unique
P42932,unique
P46099,unique
P48302,unique
Q57661,unique
P52297,unique
Q5ACU3,unique
Q96EL2,unique
Q5XF78,unique
P45592,Q549N0
Q01892,unique
Q10203,unique
Q10231,unique
Q04638,unique
Q9N4M4,unique
O59667,unique
A0A1D8PTW6,Q01581
C4XZ24,unique
Q960E8,unique
P32136,unique
Q2T9J0,unique
Q944P7,unique
Q96NJ3,unique
Q8S3U9,unique
Q6PF15,unique
Q03322,unique
P60137,Q2LIN3
O60154,unique
P61602,Q5PQN0
O13979,unique
Q21412,unique
P0DV36,unique
Q86VI4,unique
Q9LHF5,unique
Q61823,unique
Q91ZR3,unique
Q10587,Q92172
P0A7G6,Q75JL2
B0B9A0,unique
P27810,unique
Q11204,unique
Q7TN75,unique
Q8N3Z6,unique
Q925N4,unique
Q80V24,unique
Q9Z270,unique
A1L3C1,unique
P70407,B3DGG4
P87140,unique
Q99MH3,unique
Q03412,unique
Q99PU7,unique
Q27433,Q27433
P40673,F2Z594
Q9FKF4,unique
P93759,Q6AVI8
Q8R2H3,unique
Q9S746,unique
Q9BYQ3,unique
O42971,unique
Q9SIZ0,unique
Q9KQW9,unique
Q9NUG6,unique
Q793I8,unique
G5ECT8,unique
Q05655,F1R506
A7L9Z8,M9PG15
Q9CA45,unique
P86471,unique
Q8K2I9,unique
Q9UTM4,Q9UTM4
P32601,unique
A2AGA4,unique
Q9FX43,unique
Q80X86,unique
Q9QX82,unique
P62275,Q680P8
P0ACR0,unique
Q47084,unique
Q05196,unique
P69543,unique
Q8KNP3,unique
G5EEI4,unique
O02298,unique
Q2MFU6,unique
Q4WR17,unique
Q9D9U9,unique
Q99JX4,unique
O35181,unique
